rank,strategy,sample,return_date,net_return,gross_return,turnover,risky_weight,wealth
5,pipinn_zero,IS,1996-06-30,-0.0430008820443818,-0.0430008820443818,0.1571613615036153,0.9999054484803052,9.427900608428988
5,pipinn_zero,IS,1996-07-31,-0.0576122754410234,-0.0576122754410234,1.167956552882947,0.9993997462760196,8.884737801745585
5,pipinn_zero,IS,1996-08-31,-0.0006409822740833,-0.0006409822740833,1.619909949050477,0.6260160737019682,8.879042842304788
5,pipinn_zero,IS,1996-09-30,0.017709685101998,0.017709685101998,1.1409521984873412,0.5239557259618025,9.036287895049155
5,pipinn_zero,IS,1996-10-31,0.0130574905116629,0.0130574905116629,0.6814263459746668,0.9998004970905228,9.154279138499414
5,pipinn_zero,IS,1996-11-30,0.043343930022495,0.043343930022495,0.5091474694524482,0.9997907937989836,9.551061572884917
5,pipinn_zero,IS,1996-12-31,0.0150164071895108,0.0150164071895108,1.0061730200546664,0.9999220855494034,9.694484202555445
5,pipinn_zero,IS,1997-01-31,0.0281873754667922,0.0281873754667922,0.3809105324615254,0.9998537670877784,9.967746268729762
5,pipinn_zero,IS,1997-02-28,0.0013580648028834,0.0013580648028834,0.7438720453447212,0.9999032574425668,9.981283114101396
5,pipinn_zero,IS,1997-03-31,-0.0339463111253475,-0.0339463111253475,0.7003057930374641,0.9996697909379368,9.642455372079933
5,pipinn_zero,IS,1997-04-30,5.409745418042388e-05,5.409745418042388e-05,0.9957486268925316,0.0049020054251037,9.642977004367612
5,pipinn_zero,IS,1997-05-31,0.0035380892634729,0.0035380892634729,0.0519473887441361,0.0569032235253753,9.67709471777468
5,pipinn_zero,IS,1997-06-30,0.063717071664346,0.063717071664346,1.0417148418811593,0.9999272097828992,10.293690855409794
5,pipinn_zero,IS,1997-07-31,0.0512778087475876,0.0512778087475876,0.2863763245054567,0.9999520226033924,10.82152876640029
5,pipinn_zero,IS,1997-08-31,0.0432694872697654,0.0432694872697654,1.092762778572583,0.9999748641573628,11.289770767597448
5,pipinn_zero,IS,1997-09-30,0.0829432570293558,0.0829432570293558,1.2324316546493082,0.9999553551268736,12.22618112617679
5,pipinn_zero,IS,1997-10-31,-0.0472110227258109,-0.0472110227258109,1.319048914456861,0.9999782948250254,11.648970611178978
5,pipinn_zero,IS,1997-11-30,-0.0015624726991227,-0.0015624726991227,1.6590122320625675,0.9999319430833054,11.630769412626128
5,pipinn_zero,IS,1997-12-31,0.0185421062482027,0.0185421062482027,0.2702472596233632,0.9998574842013304,11.846428374823388
5,pipinn_zero,IS,1998-01-31,-0.0117980097808731,-0.0117980097808731,0.0866261398394135,0.999855880383911,11.70666409698881
5,pipinn_zero,IS,1998-02-28,0.068646391646631,0.068646391646631,1.000349919650688,0.999725319494942,12.510284345466257
5,pipinn_zero,IS,1998-03-31,0.0456894572649402,0.0456894572649402,1.847367945319985,0.9999309385399388,13.081872447440688
5,pipinn_zero,IS,1998-04-30,0.0202537144525266,0.0202537144525266,0.2607905626010739,0.9999437506784936,13.346828956495527
5,pipinn_zero,IS,1998-05-31,-0.0325028929163947,-0.0325028929163947,0.2640418120147154,0.999931534484362,12.913018404149115
5,pipinn_zero,IS,1998-06-30,0.0002316751624865,0.0002316751624865,1.7777126058730142,0.9986044572622464,12.916010029786086
5,pipinn_zero,IS,1998-07-31,-0.0445322642867793,-0.0445322642867793,0.3381745438009149,0.872904883480517,12.34083085760896
5,pipinn_zero,IS,1998-08-31,-0.0002820996127308,-0.0002820996127308,0.8654852486893703,0.005019421737073,12.337349514003252
5,pipinn_zero,IS,1998-09-30,0.0480765898406679,0.0480765898406679,1.001953359519154,0.9999637918165004,12.93048720630895
5,pipinn_zero,IS,1998-10-31,-0.0134801908563665,-0.0134801908563665,0.0014449805710358,0.9999530105331058,12.7561817709021
5,pipinn_zero,IS,1998-11-30,-0.0083945457023471,-0.0083945457023471,1.0452448075083234,0.999700685873803,12.649099420038814
5,pipinn_zero,IS,1998-12-31,0.0359488801308373,0.0359488801308373,1.990367233986403,0.9997204108196116,13.103820378852834
5,pipinn_zero,IS,1999-01-31,0.0192152309760397,0.0192152309760397,0.9735599955931808,0.9998935814093556,13.355613314101026
5,pipinn_zero,IS,1999-02-28,-0.043658948090885,-0.043658948090885,0.9423694676319148,0.999853376360501,12.772521285698756
5,pipinn_zero,IS,1999-03-31,5.947264245661089e-06,5.947264245661089e-06,0.9988393519389668,0.0011602823831822,12.772597247257927
5,pipinn_zero,IS,1999-04-30,0.0002280729559779,0.0002280729559779,0.0027047122992161,0.0038709350108094,12.775510331267624
5,pipinn_zero,IS,1999-05-31,0.0262806833346542,0.0262806833346542,0.9964339167006088,0.999908130813908,13.111259472722272
5,pipinn_zero,IS,1999-06-30,0.0327659303721941,0.0327659303721941,0.559685329276638,0.9998703255367932,13.540862087697262
5,pipinn_zero,IS,1999-07-31,-0.0163961645967322,-0.0163961645967322,0.844015607512835,0.999928439691503,13.318843884125727
5,pipinn_zero,IS,1999-08-31,-0.0286038806099554,-0.0286038806099554,1.1137394770507392,0.9998474657848376,12.93787326380156
5,pipinn_zero,IS,1999-09-30,-0.0276925360595776,-0.0276925360595776,1.0953247200383398,0.8662341442472319,12.579590741909492
5,pipinn_zero,IS,1999-10-31,-0.0077306880515686,-0.0077306880515686,1.843059528962843,0.9997233262890884,12.482341850067389
5,pipinn_zero,IS,1999-11-30,0.0018722797641791,0.0018722797641791,1.1805964788805106,0.1912714414116736,12.505712286122835
5,pipinn_zero,IS,1999-12-31,0.021078355118123,0.021078355118123,0.8087399902242776,0.9997065186559584,12.769312130694807
5,pipinn_zero,IS,2000-01-31,0.0162042678308049,0.0162042678308049,1.679779152167196,0.9999387272272036,12.976229484475732
5,myopic,IS+OOS,1980-02-29,-0.0004386208594185,-0.0004386208594185,0.0083486402112471,0.0083486402112471,0.9995613791405815
5,myopic,IS+OOS,1980-03-31,0.0,0.0,0.0079134903737773,0.0,0.9995613791405815
5,myopic,IS+OOS,1980-04-30,0.0,0.0,0.0,0.0,0.9995613791405815
5,myopic,IS+OOS,1980-05-31,0.0620894474788607,0.0620894474788607,0.9999999999999998,0.9999999999999998,1.0616235928926283
5,myopic,IS+OOS,1980-06-30,0.0384840852473411,0.0384840852473411,0.9483483148781404,1.0,1.102479205742097
5,myopic,IS+OOS,1980-07-31,0.0904692439219369,0.0904692439219369,0.1336132674832371,1.0,1.202219665925242
5,myopic,IS+OOS,1980-08-31,0.0614573255869648,0.0614573255869648,0.4020522108028983,0.9999999999999996,1.2761048713610617
5,myopic,IS+OOS,1980-09-30,0.0204309683012212,0.0204309683012212,0.7582503752488955,0.6935585490706261,1.3021769295368735
5,myopic,IS+OOS,1980-10-31,0.0011472787529129,0.0011472787529129,0.6440038005272662,0.055690289079278,1.3036708894606646
5,myopic,IS+OOS,1980-11-30,0.0,0.0,0.0567724340248831,0.0,1.3036708894606646
5,myopic,IS+OOS,1980-12-31,0.0,0.0,0.0,0.0,1.3036708894606646
5,myopic,IS+OOS,1981-01-31,-0.0025510151164492,-0.0025510151164492,0.2814283585710593,0.2814283585710593,1.3003452053147757
5,myopic,IS+OOS,1981-02-28,0.0020794925853427,0.0020794925853427,0.1789412643606361,0.3664928689673015,1.3030492635276136
5,myopic,IS+OOS,1981-03-31,0.0,0.0,0.3678075085657483,0.0,1.3030492635276136
5,myopic,IS+OOS,1981-04-30,0.0229036580253082,0.0229036580253082,1.0,1.0,1.3328938582495797
5,myopic,IS+OOS,1981-05-31,0.0,0.0,1.0,0.0,1.3328938582495797
5,myopic,IS+OOS,1981-06-30,-0.0216260258680742,-0.0216260258680742,1.0,1.0,1.3040686611916772
5,myopic,IS+OOS,1981-07-31,-0.0173034369476371,-0.0173034369476371,0.5155984794086059,0.4844015205913939,1.2815037913373575
5,myopic,IS+OOS,1981-08-31,0.0,0.0,0.4753228017740279,0.0,1.2815037913373575
5,myopic,IS+OOS,1981-09-30,0.0,0.0,0.0,0.0,1.2815037913373575
5,myopic,IS+OOS,1981-10-31,0.0,0.0,0.0,0.0,1.2815037913373575
5,myopic,IS+OOS,1981-11-30,0.0264157846844188,0.0264157846844188,0.5602115000093049,0.5602115000093049,1.3153557195615915
5,myopic,IS+OOS,1981-12-31,-0.0241153884883909,-0.0241153884883909,0.9349758262249138,1.0,1.2836354053839367
5,myopic,IS+OOS,1982-01-31,-0.0143932769516538,-0.0143932769516538,0.7544598921591589,0.7332618530538507,1.2651596854892972
5,myopic,IS+OOS,1982-02-28,0.0007160110395043,0.0007160110395043,0.6117992279426758,0.1175673229254383,1.2660655537908434
5,myopic,IS+OOS,1982-03-31,-0.0007857507617618,-0.0007857507617618,0.1542033097039445,0.2724020120931215,1.2650707418175118
5,myopic,IS+OOS,1982-04-30,0.0030657936459187,0.0030657936459187,0.0591769091673602,0.2126529426771558,1.2689491876594134
5,myopic,IS+OOS,1982-05-31,-0.0267967246280977,-0.0267967246280977,0.8660913066066788,0.9999999999999996,1.234945505710656
5,myopic,IS+OOS,1982-06-30,-0.0181863128635339,-0.0181863128635339,0.5313987185952987,0.7464978665009007,1.212486400374387
5,myopic,IS+OOS,1982-07-31,0.0018362484174209,0.0018362484174209,0.6843809025420232,0.057421297997208,1.2147128266082186
5,myopic,IS+OOS,1982-08-31,0.0622030798215256,0.0622030798215256,0.9408510657223303,0.9999999999999998,1.2902717055219606
5,myopic,IS+OOS,1982-09-30,0.0335076931737317,0.0335076931737317,1.7029091008548864,1.0000000000000002,1.3335057339413379
5,myopic,IS+OOS,1982-10-31,0.124901029046934,0.124901029046934,0.2864178544856874,1.0,1.500061972350598
5,myopic,IS+OOS,1982-11-30,0.0927313318540357,0.0927313318540357,0.7038090177993671,1.0000000000000002,1.6391647169102606
5,myopic,IS+OOS,1982-12-31,0.0131340081918916,0.0131340081918916,0.1077681937013132,1.0000000000000002,1.6606935197300197
5,myopic,IS+OOS,1983-01-31,0.0870140799454648,0.0870140799454648,0.2167592041537254,1.0,1.8051972384207229
5,myopic,IS+OOS,1983-02-28,0.0508028166729498,0.0508028166729498,0.1072177583301754,1.0,1.896906342782726
5,myopic,IS+OOS,1983-03-31,0.0406378559698813,0.0406378559698813,0.0365882121741252,1.0000000000000002,1.9739925495290844
5,myopic,IS+OOS,1983-04-30,0.0735022481147075,0.0735022481147075,0.2059078841264833,1.0,2.119085439681155
5,myopic,IS+OOS,1983-05-31,0.0833590575324315,0.0833590575324315,0.2668155783404821,0.9999999999999998,2.2957304047636744
5,myopic,IS+OOS,1983-06-30,0.0404229732017503,0.0404229732017503,0.1918260437489158,0.9999999999999996,2.3885306533938797
5,myopic,IS+OOS,1983-07-31,-0.0327593327342954,-0.0327593327342954,0.1122036300706999,1.0,2.3102839829732855
5,myopic,IS+OOS,1983-08-31,-0.0301916814316448,-0.0301916814316448,0.4568285983260529,1.0,2.2405326249427246
5,myopic,IS+OOS,1983-09-30,0.0113223946186629,0.0113223946186629,0.3401209838961085,0.7255145533791372,2.265900819478315
5,myopic,IS+OOS,1983-10-31,-0.0458264846318282,-0.0458264846318282,0.2872381172755099,0.9999999999999998,2.162062550397245
5,myopic,IS+OOS,1983-11-30,0.0086471911666251,0.0086471911666251,0.7799651829231895,0.2537040285555797,2.1807583185847306
5,myopic,IS+OOS,1983-12-31,-0.0126015070910319,-0.0126015070910319,0.772915031504409,1.0,2.1532774771692584
5,myopic,IS+OOS,1984-01-31,0.0004506834756823,0.0004506834756823,0.5633362401919253,0.4431298348174334,2.1542479237467775
5,myopic,IS+OOS,1984-02-29,-0.0143479694673596,-0.0143479694673596,0.2337267219860918,0.3769666440414685,2.123338840311736
5,myopic,IS+OOS,1984-03-31,-0.0004406032533707,-0.0004406032533707,0.3351325203023407,0.0327647328267903,2.1224032903106864
5,myopic,IS+OOS,1984-04-30,0.0,0.0,0.032338377967961,0.0,2.1224032903106864
5,myopic,IS+OOS,1984-05-31,0.0,0.0,0.0,0.0,2.1224032903106864
5,myopic,IS+OOS,1984-06-30,0.0,0.0,0.0,0.0,2.1224032903106864
5,myopic,IS+OOS,1984-07-31,0.0,0.0,0.0,0.0,2.1224032903106864
5,myopic,IS+OOS,1984-08-31,0.0004509686203582,0.0004509686203582,0.1138577946093981,0.1138577946093981,2.1233604275943616
5,myopic,IS+OOS,1984-09-30,0.0035107256881263,0.0035107256881263,1.1142572368013102,1.0,2.1308149635926683
5,myopic,IS+OOS,1984-10-31,-0.0134071007167789,-0.0134071007167789,0.1785454051013491,1.0,2.102246912766962
5,myopic,IS+OOS,1984-11-30,-0.0060722654665499,-0.0060722654665499,0.2215239279728794,1.0000000000000002,2.0894815114364063
5,myopic,IS+OOS,1984-12-31,0.0113607584803165,0.0113607584803165,0.2702852936174405,1.0000000000000002,2.113219606236922
5,myopic,IS+OOS,1985-01-31,0.081505464608329,0.081505464608329,0.2226676252055119,1.0,2.2854585520626927
5,myopic,IS+OOS,1985-02-28,0.0244164849986271,0.0244164849986271,0.8978769463989059,1.0000000000000002,2.3412614165141155
5,myopic,IS+OOS,1985-03-31,-0.0142277625651279,-0.0142277625651279,0.2557491848641834,1.0,2.3079505049770574
5,myopic,IS+OOS,1985-04-30,-0.0059946146305643,-0.0059946146305643,0.3280609189455054,1.0000000000000004,2.2941152311133037
5,myopic,IS+OOS,1985-05-31,0.0312415045112735,0.0312415045112735,0.2262817019559492,1.0,2.365786842455511
5,myopic,IS+OOS,1985-06-30,0.0146085793158573,0.0146085793158573,0.4600548131657107,1.0,2.400347627187934
5,myopic,IS+OOS,1985-07-31,0.0123887122172382,0.0123887122172382,0.1305387760045537,1.0,2.4300848431624957
5,myopic,IS+OOS,1985-08-31,-0.0071348949080043,-0.0071348949080043,0.1586115114794186,1.0,2.4127464431889973
5,myopic,IS+OOS,1985-09-30,-0.0503824267211842,-0.0503824267211842,0.1849214392377904,1.0000000000000002,2.29118642231823
5,myopic,IS+OOS,1985-10-31,0.0179130639373539,0.0179130639373539,0.883719174401677,0.6873996375746113,2.3322285911936134
5,myopic,IS+OOS,1985-11-30,0.0526012997693744,0.0526012997693744,0.7079051965359043,1.0,2.454906846449694
5,myopic,IS+OOS,1985-12-31,0.0324591581695648,0.0324591581695648,0.580162020229119,1.0,2.5345910560701523
5,myopic,IS+OOS,1986-01-31,0.0175199992427296,0.0175199992427296,0.1345291704621177,1.0,2.5789970894531304
5,myopic,IS+OOS,1986-02-28,0.063374759960623,0.063374759960623,0.1851668850975377,1.0,2.742440410936368
5,myopic,IS+OOS,1986-03-31,0.0467329019582314,0.0467329019582314,0.4318615980157665,1.0,2.870602609786949
5,myopic,IS+OOS,1986-04-30,0.0092740484606719,0.0092740484606719,0.3029796591614295,1.0,2.897224717501444
5,myopic,IS+OOS,1986-05-31,0.0339097343011808,0.0339097343011808,0.5468606090128756,1.0,2.9954688378827314
5,myopic,IS+OOS,1986-06-30,0.0036146467787494,0.0036146467787494,0.203516507808633,1.0,3.0062963996684284
5,myopic,IS+OOS,1986-07-31,-0.0837556356906331,-0.0837556356906331,0.2222208399769699,1.0,2.754502133639738
5,myopic,IS+OOS,1986-08-31,0.0489444669409145,0.0489444669409145,1.015659669673611,0.9722853767942776,2.8893197722583466
5,myopic,IS+OOS,1986-09-30,-0.0554813175044425,-0.0554813175044425,0.6880251805422188,1.0,2.7290165046018178
5,myopic,IS+OOS,1986-10-31,0.0058652912811394,0.0058652912811394,1.1327665648926917,0.3698078474496274,2.7450229813123443
5,myopic,IS+OOS,1986-11-30,-0.0008672079886417,-0.0008672079886417,0.8807199799142026,1.0,2.742642475453945
5,myopic,IS+OOS,1986-12-31,-0.0231180909630978,-0.0231180909630978,0.0867962365719809,0.9144615215769768,2.679237817227145
5,myopic,IS+OOS,1987-01-31,0.0031736155210477,0.0031736155210477,0.7946162564238344,0.1294391334123855,2.6877406879484753
5,myopic,IS+OOS,1987-02-28,0.0667127002937542,0.0667127002937542,1.0844330907042128,1.0000000000000002,2.8670471269309106
5,myopic,IS+OOS,1987-03-31,0.0209782305647923,0.0209782305647923,0.1946741324375862,1.0,2.9271927025997924
5,myopic,IS+OOS,1987-04-30,-0.0294583178608654,-0.0294583178608654,0.1089455322055334,0.9999999999999998,2.840962529526602
5,myopic,IS+OOS,1987-05-31,0.0008886967833207,0.0008886967833207,0.6058694215234426,0.4505388271017762,2.8434872837881264
5,myopic,IS+OOS,1987-06-30,0.0041606018593416,0.0041606018593416,0.3099355856127473,0.1410911122967256,2.8553179022680695
5,myopic,IS+OOS,1987-07-31,0.0334944309655367,0.0334944309655367,0.8437407421800951,0.9883906257615798,2.9509551506302483
5,myopic,IS+OOS,1987-08-31,0.02056821991283,0.02056821991283,0.2028793650534653,0.9999999999999998,3.01165104512131
